gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,False,True,False,57,False,False,DSL,True,True,True,False,True,True,Month-to-month,True,Bank transfer (automatic),58.75,3437.449951171875,False
Male,False,True,True,72,False,False,DSL,True,True,True,True,False,False,Two year,False,Credit card (automatic),45.25,3139.800048828125,False
Male,False,True,False,66,False,False,DSL,True,True,True,True,True,False,Two year,True,Bank transfer (automatic),56.599998474121094,3789.199951171875,False
Male,False,True,True,65,True,True,DSL,False,True,True,True,True,True,Two year,True,Bank transfer (automatic),84.19999694824219,5324.5,False
Female,False,False,False,8,True,False,Fiber optic,False,False,False,False,True,False,Month-to-month,True,Bank transfer (automatic),80.0,624.5999755859375,False
Female,False,False,False,4,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,70.1500015258789,268.3500061035156,True
Female,False,True,False,71,True,True,No,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),24.75,1836.9000244140625,False
Male,False,True,True,1,True,False,No,False,False,False,False,False,True,One year,True,Electronic check,20.200000762939453,20.200000762939453,False
Male,False,True,False,4,True,False,DSL,False,False,False,True,False,False,Month-to-month,False,Mailed check,50.04999923706055,179.35000610351562,True
Female,False,False,False,12,True,False,No,False,False,False,False,False,True,One year,True,Bank transfer (automatic),19.350000381469727,219.35000610351562,False
Male,False,False,False,24,False,False,DSL,True,False,False,False,True,True,One year,True,Mailed check,50.599998474121094,1288.75,False
Female,False,True,True,31,True,False,DSL,True,False,True,True,True,True,One year,True,Mailed check,81.1500015258789,2545.75,False
Female,False,True,False,1,True,False,DSL,False,False,False,False,True,False,Month-to-month,False,Mailed check,55.20000076293945,55.20000076293945,True
Male,False,False,False,30,True,True,Fiber optic,False,False,False,True,False,True,Month-to-month,True,Credit card (automatic),89.9000015258789,2723.14990234375,False
Female,False,True,True,47,True,True,DSL,True,True,False,True,True,True,Two year,True,Credit card (automatic),85.30000305175781,4107.25,False
Male,False,False,False,54,True,True,Fiber optic,True,True,False,True,True,True,Two year,True,Credit card (automatic),108.0,5760.64990234375,False
Male,False,False,False,50,True,False,Fiber optic,True,True,False,True,False,True,Month-to-month,True,Credit card (automatic),93.5,4747.5,False
Male,False,False,False,1,True,False,Fiber optic,True,False,False,False,False,True,Month-to-month,True,Mailed check,84.5999984741211,84.5999984741211,True
Female,False,False,False,72,True,False,No,False,False,False,False,False,True,Two year,False,Credit card (automatic),20.25,1566.9000244140625,False
Female,False,False,False,29,True,True,No,False,False,False,False,False,True,Month-to-month,False,Electronic check,25.149999618530273,702.0,False
Male,False,False,False,2,True,True,DSL,False,True,False,False,False,False,Month-to-month,True,Mailed check,54.400001525878906,114.0999984741211,True
Female,False,False,False,10,False,False,DSL,False,False,False,True,False,False,Two year,True,Mailed check,29.600000381469727,299.04998779296875,False
Male,False,True,False,18,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,73.1500015258789,1305.949951171875,False
Female,True,False,False,11,True,False,Fiber optic,False,True,False,False,True,True,Month-to-month,True,Electronic check,95.0,1120.300048828125,True
Male,False,False,False,16,True,False,No,False,False,False,False,False,True,Two year,False,Mailed check,19.75,284.3500061035156,False
Female,False,False,False,72,True,True,DSL,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),86.5999984741211,6350.5,False
Male,False,False,False,72,True,True,Fiber optic,False,True,True,True,True,True,Two year,False,Bank transfer (automatic),109.19999694824219,7878.2998046875,False
Female,False,True,True,41,True,False,DSL,True,False,False,True,True,True,One year,True,Credit card (automatic),74.69999694824219,3187.64990234375,False
Female,True,True,False,65,True,False,Fiber optic,True,True,True,False,False,True,Month-to-month,False,Electronic check,94.4000015258789,6126.14990234375,False
Female,True,False,False,13,True,False,DSL,False,True,True,False,False,False,Month-to-month,True,Electronic check,54.79999923706055,731.2999877929688,False
Male,True,False,False,4,True,False,Fiber optic,True,False,False,False,False,False,Month-to-month,False,Electronic check,75.3499984741211,273.3999938964844,False
Male,False,False,False,41,True,True,DSL,False,False,True,False,False,True,One year,False,Mailed check,65.0,2531.800048828125,False
Male,True,False,False,15,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.4000015258789,1074.300048828125,True
Male,False,False,False,1,True,False,DSL,True,False,False,False,False,False,Month-to-month,True,Mailed check,48.54999923706055,48.54999923706055,True
Male,False,False,False,42,True,True,Fiber optic,True,True,True,False,False,True,One year,True,Electronic check,99.0,4298.4501953125,False
Female,False,True,False,51,True,False,Fiber optic,True,True,True,False,True,False,One year,True,Electronic check,93.5,4619.5498046875,False
Female,False,True,True,2,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.4000015258789,147.14999389648438,True
Male,True,True,False,1,False,False,DSL,False,True,False,False,True,False,Month-to-month,False,Electronic check,40.20000076293945,40.20000076293945,True
Male,False,False,True,32,True,True,DSL,False,True,True,True,True,True,One year,False,Credit card (automatic),83.69999694824219,2633.300048828125,False
Male,False,False,False,10,True,False,No,False,False,False,False,False,True,Month-to-month,True,Mailed check,19.850000381469727,193.0500030517578,False
Female,False,True,True,67,False,False,DSL,False,True,True,True,True,True,Two year,True,Electronic check,59.54999923706055,4103.89990234375,False
Female,False,True,True,61,True,True,Fiber optic,True,True,True,True,True,True,Two year,False,Credit card (automatic),115.0999984741211,7008.14990234375,False
Male,False,False,False,50,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Credit card (automatic),114.3499984741211,5791.10009765625,False
Female,False,True,False,2,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.599998474121094,80.55000305175781,True
Female,True,True,False,29,False,False,DSL,True,False,True,False,False,True,Month-to-month,True,Electronic check,45.0,1228.6500244140625,False
Male,True,False,False,3,False,False,DSL,False,False,True,False,False,True,Month-to-month,True,Electronic check,41.150001525878906,132.1999969482422,True
Male,True,False,False,13,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,106.9000015258789,1364.300048828125,True
Male,True,True,False,57,True,True,Fiber optic,False,True,False,False,False,True,Month-to-month,True,Electronic check,89.8499984741211,4925.35009765625,False
Female,False,False,False,31,False,False,DSL,True,True,False,True,False,True,Two year,True,Bank transfer (automatic),49.849998474121094,1520.0999755859375,False
Female,False,True,False,45,True,True,Fiber optic,True,True,True,True,True,True,One year,False,Mailed check,113.30000305175781,5032.25,False
Female,False,True,True,61,True,True,DSL,True,True,True,True,True,True,Two year,False,Mailed check,88.0999984741211,5526.75,False
Male,False,False,False,50,True,True,No,False,False,False,False,False,True,Two year,False,Bank transfer (automatic),24.899999618530273,1195.25,False
Female,True,False,False,19,True,False,Fiber optic,True,True,False,True,True,True,Month-to-month,True,Mailed check,105.0,2007.25,False
Male,False,False,False,59,True,False,No,False,False,False,False,False,True,Two year,False,Mailed check,19.350000381469727,1099.5999755859375,True
Female,False,True,False,71,True,True,No,False,False,False,False,False,True,Two year,True,Credit card (automatic),24.25,1732.949951171875,False
Female,True,False,False,16,True,False,Fiber optic,False,False,False,True,True,True,Month-to-month,True,Electronic check,94.44999694824219,1511.199951171875,True
Male,False,True,False,57,True,False,DSL,True,True,False,True,False,False,Two year,True,Electronic check,59.75,3450.14990234375,False
Male,False,False,False,1,False,False,DSL,False,False,False,False,False,False,Month-to-month,False,Bank transfer (automatic),24.799999237060547,24.799999237060547,True
Male,True,True,False,20,True,True,Fiber optic,False,True,False,True,True,True,Month-to-month,False,Electronic check,107.05000305175781,2172.050048828125,False
Male,False,False,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Mailed check,70.5999984741211,70.5999984741211,True
Male,False,True,False,5,True,True,Fiber optic,False,True,False,True,False,False,Month-to-month,True,Electronic check,85.4000015258789,401.1000061035156,True
Female,False,True,False,52,True,True,Fiber optic,False,True,True,False,True,True,Month-to-month,True,Electronic check,105.05000305175781,5624.85009765625,True
Male,True,True,False,21,True,False,DSL,True,True,False,False,False,True,Month-to-month,True,Bank transfer (automatic),64.94999694824219,1339.800048828125,False
Male,False,False,False,14,False,False,DSL,False,False,True,True,True,True,Month-to-month,True,Electronic check,55.0,771.9500122070312,False
Female,False,False,False,5,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Bank transfer (automatic),50.54999923706055,244.75,False
Female,False,False,False,6,True,False,DSL,True,True,False,False,False,False,Month-to-month,False,Mailed check,55.150001525878906,322.8999938964844,False
Female,False,False,False,10,True,False,DSL,False,True,False,False,False,False,Month-to-month,False,Electronic check,51.20000076293945,498.25,False
Female,False,False,True,1,True,True,No,False,False,False,False,False,True,Month-to-month,False,Mailed check,25.399999618530273,25.399999618530273,False
Female,False,False,False,68,True,True,DSL,True,False,False,False,False,False,Month-to-month,False,Mailed check,54.45000076293945,3687.75,False
Male,False,True,True,18,True,False,Fiber optic,False,False,True,False,True,True,Month-to-month,False,Mailed check,95.1500015258789,1779.949951171875,True
Female,False,False,False,22,True,True,Fiber optic,False,False,False,False,False,False,One year,True,Credit card (automatic),76.0,1783.5999755859375,False
Female,False,False,False,20,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Electronic check,44.349998474121094,927.1500244140625,False
Male,False,True,False,1,True,False,Fiber optic,False,False,False,False,False,False,Month-to-month,False,Electronic check,70.0,70.0,True
Male,True,False,False,8,True,False,Fiber optic,False,True,False,False,False,False,Month-to-month,True,Electronic check,74.5,606.5499877929688,True
Male,False,False,False,10,True,False,DSL,False,False,False,False,False,False,Month-to-month,True,Credit card (automatic),44.849998474121094,435.3999938964844,True
Male,True,False,False,24,True,True,Fiber optic,False,False,False,False,False,False,Month-to-month,True,Electronic check,76.0999984741211,1712.699951171875,True
Male,False,False,False,35,True,False,DSL,True,True,True,False,False,False,One year,False,Mailed check,61.20000076293945,2021.199951171875,False
Male,False,True,True,23,True,False,Fiber optic,False,True,True,True,False,False,One year,False,Mailed check,86.80000305175781,1940.800048828125,False
Female,True,False,False,6,True,False,Fiber optic,False,False,False,False,True,True,Month-to-month,True,Electronic check,89.3499984741211,567.7999877929688,False
Female,False,False,False,12,True,False,No,False,False,False,False,False,True,Month-to-month,False,Mailed check,19.700000762939453,220.35000610351562,False
Male,False,False,False,1,True,False,No,False,False,False,False,False,True,Month-to-month,False,Mailed check,20.25,20.25,False
